Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
1973      11      18754.59     19509.36     38263.95
1973      12      18695.88     19682.12     38378.00
1973      13      18369.83     19337.74     37707.57
1973      14      17958.65     18857.35     36816.00
1973      15      17719.57     18506.88     36226.45
1973      16      17707.36     18382.57     36089.93
1973      17      17565.15     18429.14     35994.29
1973      18      17118.72     17935.31     35054.03
1973      19      16611.46     17166.45     33777.91
1973      20      15974.78     16442.33     32417.11
1973      21      15394.52     15713.94     31108.46
1973      22      15027.99     15521.51     30549.50
1973      23      14885.39     15386.35     30271.74
1973      24      15036.54     15354.41     30390.95
1973      25      15589.50     15611.68     31201.18
1973      26      14479.54     14642.98     29122.52
1973      27      12954.03     13243.52     26197.55
1973      28      12608.68     13143.72     25752.40
1973      29      12228.65     12945.46     25174.11
1973      30      11596.33     12278.67     23875.00
1973      31      10984.42     11617.27     22601.69
1973      32      10483.01     11231.46     21714.47
1973      33      10071.21     10745.98     20817.19
1973      34       9892.91     10331.18     20224.09
1973      35       9683.73     10156.29     19840.02
1973      36       9664.89     10312.36     19977.25
1973      37       9589.92     10509.13     20099.05
1973      38       9444.60     10466.84     19911.44
1973      39       9568.23     10522.80     20091.03
1973      40       9563.36     10531.16     20094.52
1973      41       9347.63     10458.98     19806.61
1973      42       9382.25     10515.83     19898.08
1973      43       9300.44     10328.16     19628.60
1973      44       9058.13     10026.95     19085.08
1973      45       8979.00      9777.08     18756.08
1973      46       8924.54      9442.63     18367.17
1973      47       8788.76      9200.81     17989.57
1973      48       8704.39      8982.08     17686.47
1973      49       8735.99      8709.40     17445.39
1973      50       8845.16      8713.96     17559.12
1973      51       8568.62      8658.65     17227.27
1973      52       8064.16      8316.68     16380.84
1973      53       7643.47      7727.29     15370.76
1973      54       7078.38      7137.64     14216.02
1973      55       6891.49      6957.60     13849.09
1973      56       6817.59      6880.88     13698.47
1973      57       6752.95      6896.22     13649.17
1973      58       6716.47      6820.15     13536.62
1973      59       6410.68      6399.48     12810.16
1973      60       5986.28      6057.08     12043.36
1973      61       5739.31      5802.82     11542.13
1973      62       5419.49      5514.69     10934.18
1973      63       5086.77      5260.66     10347.43
1973      64       4935.94      5122.85     10058.79
1973      65       4812.71      4941.75      9754.46
1973      66       4553.84      4690.03      9243.87
1973      67       4393.38      4512.55      8905.93
1973      68       4226.91      4374.93      8601.84
1973      69       3859.42      4189.72      8049.14
1973      70       3574.22      3819.34      7393.56
1973      71       3394.58      3524.08      6918.66
1973      72       3286.56      3291.20      6577.76
1973      73       3081.85      2975.27      6057.12
1973      74       2775.25      2634.19      5409.44
1973      75       2616.44      2397.98      5014.42
1973      76       2522.57      2227.54      4750.11
1973      77       2322.72      2072.43      4395.15
1973      78       2111.02      1921.04      4032.06
1973      79       1984.50      1773.98      3758.48
1973      80       1961.00      1683.00      3644.00
1973      81       1799.00      1596.00      3395.00
1973      82       1648.00      1490.00      3138.00
1973      83       1531.00      1386.00      2917.00
1973      84       1363.00      1274.00      2637.00
1973      85       1105.00      1021.00      2126.00
1973      86        959.00       894.00      1853.00
1973      87        869.00       822.00      1691.00
1973      88        686.00       600.00      1286.00
1973      89        578.00       488.00      1066.00
1973      90        477.00       373.00       850.00
1973      91        344.00       235.00       579.00
1973      92        285.00       241.00       526.00
1973      93        189.00       148.00       337.00
1973      94        140.00        98.00       238.00
1973      95        105.00        67.00       172.00
1973      96         59.00        59.00       118.00
1973      97         46.00        24.00        70.00
1973      98         33.59        21.67        55.26
1973      99         23.02        11.54        34.56
1973     100         10.54         6.35        16.89
1973     101          5.92         2.00         7.92
1973     102          6.46         3.00         9.46
1973     103          2.46         1.45         3.91
1973     104          1.54         0.00         1.54
1973     105          1.46         0.00         1.46
1973     106          1.00         0.00         1.00
1973     107          0.00         0.00         0.00
1973     108          0.00         0.00         0.00
1973     109          0.00         0.00         0.00
1973     110+         1.00         1.00         2.00
1974       0      14144.54     14799.31     28943.85
1974       1      14123.59     14998.11     29121.70
1974       2      14590.32     15529.19     30119.51
1974       3      15260.20     16082.28     31342.48
1974       4      15202.83     15849.81     31052.64
1974       5      15054.80     15734.29     30789.09
1974       6      15437.27     16141.38     31578.65
1974       7      15972.02     16636.48     32608.50
1974       8      16742.36     17550.71     34293.07
1974       9      17916.54     18772.99     36689.53
1974      10      18837.58     19544.99     38382.57
1974      11      18984.54     19608.91     38593.45
1974      12      18828.49     19601.66     38430.15
1974      13      18808.37     19834.13     38642.50
1974      14      18487.30     19448.27     37935.57
1974      15      18103.48     18920.26     37023.74
1974      16      17956.83     18675.73     36632.56
1974      17      18057.20     18653.48     36710.68
1974      18      17967.61     18824.63     36792.24
1974      19      17583.21     18385.89     35969.10
1974      20      17002.53     17673.55     34676.08
1974      21      16280.41     16925.38     33205.79
1974      22      15613.11     16294.10     31907.21
1974      23      15248.10     15992.31     31240.41
1974      24      15041.98     15732.12     30774.10
1974      25      15238.04     15686.03     30924.07
1974      26      15770.01     15990.22     31760.23
1974      27      14609.00     14960.17     29569.17
